texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
Se necesita vendedor con experiencia en B2B. El candidato tendrá objetivos mensuales.,Se necesita profesional de ventas con experiencia en B2B. La persona en el puesto tendrá objetivos mensuales.,sesgo_genero_masculino,Sustitución de 'vendedor' y 'el candidato' por un término neutral ('profesional de ventas' / 'la persona en el puesto').,0,,,
Se busca enfermero para turno nocturno con experiencia en UCI.,Se busca personal de enfermería para turno nocturno con experiencia en UCI.,sesgo_genero_masculino,"Cambio de 'enfermero' (masculino genérico) por 'personal de enfermería', un término inclusivo que mantiene el requisito técnico.",0,,,
Se requiere albañil con 5 años de experiencia y manejo de herramientas.,Se requiere profesional de la construcción con 5 años de experiencia y manejo de herramientas.,sesgo_genero_masculino,Reemplazo de 'albañil' por 'profesional de la construcción' para evitar el masculino genérico y mantener las competencias solicitadas.,0,,,
Se solicita secretario con excelente manejo de agenda y atención telefónica.,Se solicita asistente administrativo/a con excelente manejo de agenda y atención telefónica.,sesgo_genero_masculino,Uso de desdoblamiento moderado ('asistente administrativo/a') para evitar el masculino genérico y mantener claridad sobre el puesto.,0,,,
Operario de planta requerido para línea de ensamblaje. El candidato debe poder levantar 20 kg.,Personal de planta requerido para línea de ensamblaje. La persona seleccionada debe poder levantar 20 kg.,sesgo_genero_masculino,Sustitución de 'operario' por 'personal de planta' y 'el candidato' por 'la persona seleccionada' para mayor inclusión.,0,,,
Se busca conductor con licencia C y experiencia en rutas regionales.,Se busca personal de transporte con licencia C y experiencia en rutas regionales.,sesgo_genero_masculino,"Reemplazo de 'conductor' (masculino genérico) por 'personal de transporte', manteniendo el requisito de la licencia.",0,,,
Se necesita maestro de primaria con enfoque inclusivo y manejo de aula.,Se necesita docente de primaria con enfoque inclusivo y manejo de aula.,sesgo_genero_masculino,"Cambio de 'maestro' por 'docente', término neutro que describe la función sin sesgo de género.",0,,,
Buscamos contador con experiencia en auditoría y ERP.,Buscamos profesional de contabilidad con experiencia en auditoría y ERP.,sesgo_genero_masculino,Sustitución de 'contador' por 'profesional de contabilidad' para evitar el masculino genérico y mantener la especificidad técnica.,0,,,
Buscamos ingeniero de software. El candidato debe tener 5 años de experiencia en Java y manejar arquitecturas microservicios.,Buscamos profesional de software. La persona seleccionada debe tener 5 años de experiencia en Java y manejar arquitecturas microservicios.,sesgo_genero_masculino,Se sustituyó el sustantivo masculino 'ingeniero' y 'candidato' por términos neutrales que mantienen el requisito técnico.,0,,,
Se necesita vigilante de seguridad para centro comercial. El guardia deberá controlar accesos y rondas nocturnas.,Se necesita personal de seguridad para centro comercial. La persona seleccionada deberá controlar accesos y realizar rondas nocturnas.,sesgo_genero_masculino,Se cambia 'vigilante' y 'guardia' por 'personal de seguridad' y 'persona seleccionada' para un lenguaje inclusivo.,0,,,
Se busca un vendedor con cartera propia y habilidad para alcanzar objetivos de ventas mensuales.,Se busca profesional de ventas con cartera propia y habilidad para alcanzar objetivos de ventas mensuales.,sesgo_genero_masculino,Se eliminó el uso del masculino genérico y se empleó 'profesional de ventas' para abarcar a todas las personas interesadas.,0,,,
Buscamos un desarrollador full-stack con 3 años de experiencia en React y Node.js; el candidato debe liderar equipos ágiles.,Buscamos profesional de desarrollo full-stack con 3 años de experiencia en React y Node.js; la persona seleccionada debe liderar equipos ágiles.,sesgo_genero_masculino,Se reemplazó el masculino genérico por 'profesional' y 'la persona seleccionada' para incluir a todas las identidades de género sin alterar los requisitos técnicos.,0,,,
Chofer para reparto. Se requiere conductor varón con carnet C y experiencia en rutas urbanas.,Persona conductora para reparto con carnet C y experiencia en rutas urbanas.,sesgo_genero_masculino,Se elimina la indicación de género ('varón') y se usa 'persona conductora' neutralizando el lenguaje y manteniendo requisitos.,0,,,
Se busca creativo para diseñar campañas digitales y contenido visual.,Se busca persona creativa para diseñar campañas digitales y contenido visual.,sesgo_genero_masculino,Se transforma 'creativo' en 'persona creativa' para evitar la forma masculina y mantener el requisito creativo.,0,,,
"Operario para línea de producción, preferentemente hombre con buena resistencia física.",Persona operaria para línea de producción con capacidad para tareas físicamente exigentes.,sesgo_genero_masculino,"Se elimina la preferencia por género y se enfoca en la capacidad física requerida, usando lenguaje inclusivo.",0,,,
Se busca auditor financiero que lidere el equipo de control interno.,Se busca profesional en auditoría financiera para liderar el equipo de control interno.,sesgo_genero_masculino,Cambio a 'profesional en auditoría financiera' para neutralizar el género sin alterar la función.,0,,,
Profesor de idiomas para impartir clases de inglés y francés a adultos.,Docente de idiomas para impartir clases de inglés y francés a personas adultas.,sesgo_genero_masculino,Se utiliza 'docente' y 'personas adultas' para evitar el uso de la forma masculina 'profesor'.,0,,,
El administrador de la oficina será responsable de la gestión de proveedores y facturación.,La persona encargada de la administración de la oficina será responsable de la gestión de proveedores y facturación.,sesgo_genero_masculino,Se reemplaza el término masculino por una formulación neutral que mantiene las responsabilidades.,0,,,
Se requiere capataz con experiencia en obra civil y coordinación de subcontratistas.,Se requiere persona responsable de obra con experiencia en obra civil y coordinación de subcontratistas.,sesgo_genero_masculino,Se evita 'capataz' (forma masculina) usando 'persona responsable de obra' o 'jefatura de obra' para neutralizar el lenguaje.,0,,,
Se solicita enfermero para turnos rotativos en planta hospitalaria.,Se solicita personal de enfermería para turnos rotativos en planta hospitalaria.,sesgo_genero_masculino,Se usa la denominación colectiva 'personal de enfermería' en lugar de la forma masculina específica.,0,,,
Se necesita vendedor con experiencia en captación de clientes y cumplimiento de metas.,Se necesita profesional de ventas con experiencia en captación de clientes y cumplimiento de metas.,sesgo_genero_masculino,Sustituye 'vendedor' por 'profesional de ventas' para evitar lenguaje marcado por género.,0,,,
Buscamos un desarrollador experto. El candidato debe dominar Java y microservicios.,Buscamos profesional de desarrollo experto. La persona seleccionada debe dominar Java y microservicios.,sesgo_genero_masculino,"Se reemplaza el masculino genérico por términos neutrales ('profesional', 'persona seleccionada') manteniendo los requisitos técnicos.",0,,,
"Se busca gerente de RRHH carismático, capaz de liderar equipos y gestionar cambios.",Se busca jefatura de Recursos Humanos con habilidades de liderazgo y gestión del cambio.,sesgo_genero_masculino,Se reemplaza 'gerente' por 'jefatura' para evitar el masculino genérico y mantener las competencias exigidas.,0,,,
Buscamos contador con experiencia en auditoría financiera y manejo de normativas.,Buscamos profesional contable con experiencia en auditoría financiera y manejo de normativas.,sesgo_genero_masculino,Se sustituye 'contador' por 'profesional contable' para usar un término inclusivo sin cambiar los requisitos técnicos.,0,,,
Se solicita conductor con licencia tipo C y experiencia en reparto urbano.,Se solicita persona conductora con licencia tipo C y experiencia en reparto urbano.,sesgo_genero_masculino,Se neutraliza 'conductor' a 'persona conductora' manteniendo la exigencia de licencia y experiencia.,0,,,
Necesitamos creativo publicitario para desarrollar campañas multiplataforma.,Necesitamos persona creativa en publicidad para desarrollar campañas multiplataforma.,sesgo_genero_masculino,Se reemplaza 'creativo' por 'persona creativa' para eliminar el uso del masculino genérico sin afectar la responsabilidad.,0,,,
Buscamos maestro de primaria para colegio bilingüe con experiencia en aula.,Buscamos docente de primaria para colegio bilingüe con experiencia en aula.,sesgo_genero_masculino,Se cambia 'maestro' por 'docente' como término neutral que preserva el requisito pedagógico.,0,,,
Se busca un desarrollador backend con 5 años de experiencia. El candidato debe dominar APIs REST y bases de datos SQL.,Se busca profesional de desarrollo backend con 5 años de experiencia. La persona seleccionada debe dominar APIs REST y bases de datos SQL.,sesgo_genero_masculino,Se reemplaza el masculino genérico 'el candidato' por un lenguaje neutral que mantiene los requisitos técnicos.,0,,,
Empresa de retail necesita vendedor con don de gentes; se valorará presencia masculina.,Empresa de retail necesita persona vendedora con don de gentes; se valorará una presentación profesional adecuada al puesto.,sesgo_genero_masculino,Se elimina la preferencia por 'masculina' y se usa un término neutro manteniendo el requisito de trato con clientes.,0,,,
